Code,Scheme Name,NAV,ISIN Div Payout,ISIN Growth,ISIN Div Reinvestment
104308,ICICI Prudential Liquid Fund - Half Yearly IDCW,105.64750,INF109K01UX9INF109K01UW1,N/A,N/A
120687,ICICI Prudential Exports & Services Fund - Direct Plan - IDCW,74.49000,INF109K01W09INF109K01W17,N/A,N/A
152298,Quantum Liquid Fund - Unclaimed IDCW Plan Below 3 years,10.63190,,N/A,N/A
103634,ICICI Prudential Money Market Fund Option - Daily IDCW,100.12950,INF109K01TY9,N/A,N/A
103735,Quantum Liquid Fund - Direct Plan Monthly IDCW,10.04410,INF082J01143INF082J01200,N/A,N/A
103339,Kotak ELSS Tax Saver Fund-Growth,112.45100,INF174K01369,N/A,N/A
,,N/A,,N/A,N/A
120190,ICICI Prudential Liquid Fund - Direct Plan - Weekly IDCW,100.22130,INF109K01Q98,N/A,N/A
139431,ICICI Prudential Liquid Fund - Unclaimed Redemption Investor Education,100.00000,INF109KB1WT5,N/A,N/A
118643,Reliance Focused Large Cap Fund - Direct Plan Growth Plan - Growth Option,31.04430,INF204K01XL7,N/A,N/A
112126,DSP Global Clean Energy Fund of Fund - Regular Plan - Growth,17.66340,INF740K01284,N/A,N/A
103390,CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - GROWTH OPTION,152.50000,INF760K01274,N/A,N/A
130603,JM Arbitrage Fund (Regular) - Bonus Option - Principal Units,17.06740,INF192K01GJ3,N/A,N/A
103636,ICICI Prudential Money Market Fund Option -Fortnightly IDCW,100.66050,INF109K01UA7,N/A,N/A
,,N/A,,N/A,N/A
120187,ICICI Prudential Liquid Fund - Direct Plan -  Half Yearly IDCW,106.73250,INF109K01Q56INF109K01Q64,N/A,N/A
103349,DSP Liquidity Fund- Regular Plan - IDCW - Daily,1000.93290,INF740KA1OE0,N/A,N/A
119594,Sundaram Consumption Fund (Formerly Known asSundaram Rural and Consumption Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),31.72360,INF903J01NF9INF903J01NG7,N/A,N/A
,,N/A,,N/A,N/A
118267,CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION,169.98000,INF760K01FO9,N/A,N/A
152300,Quantum Liquid Fund - Unclaimed Redemption Plan Below 3 years,10.22360,,N/A,N/A
103343,ICICI Prudential Liquid Fund - Daily IDCW,100.14820,INF109K01VP3,N/A,N/A
135172,JM Arbitrage Fund (Direct) - Monthly IDCW,13.46330,INF192K01KM9INF192K01KN7,N/A,N/A
120191,ICICI Prudential Liquid Fund - Direct Plan -  IDCW Others,173.27960,INF109K01Q31INF109K01Q23,N/A,N/A
133399,JM Arbitrage Fund (Regular) - Half Yearly Bonus Option - Principal Units,31.74620,INF192K01IB6,N/A,N/A
,,N/A,,N/A,N/A
103743,Sundaram Consumption Fund (Formerly Known as Sundaram Rural and Consumption Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),28.62660,INF903J01546INF903J01553,N/A,N/A
135169,JM Arbitrage Fund (Regular) - Quarterly IDCW,14.17760,INF192K01KO5INF192K01KP2,N/A,N/A
139434,ICICI Prudential Liquid Fund - Unclaimed IDCW,137.28840,INF109KB1WR9,N/A,N/A
112119,ICICI Prudential Liquid Fund-Annual IDCW,103.85060,INF109K01VD9INF109K01VC1,N/A,N/A
112713,Axis Liquid Fund - Retail Plan - Growth Option,2556.59690,INF846K01354,N/A,N/A
103633,ICICI Prudential Money Market Fund Option - Growth,361.56660,INF109K01TX1,N/A,N/A
120198,ICICI Prudential Liquid Fund - Direct Plan -  Annual IDCW,103.98500,INF109K01P99INF109K01Q07,N/A,N/A
119514,Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan,101.42000,INF209K01WH6,N/A,N/A
130604,JM Arbitrage Fund (Direct) - Bonus Option - Principal Units,17.84310,INF192K01GL9,N/A,N/A
103344,ICICI Prudential Liquid Fund - Institutional Option - I,275.61510,INF109K01VH0,N/A,N/A
103360,Franklin India Smaller Companies Fund-Growth,169.52800,INF090I01569,N/A,N/A
130933,ICICI Prudential Liquid Fund - Bonus,121.07040,INF109KA1G94,N/A,N/A
112212,Axis Liquid Fund - Regular Plan - Weekly IDCW,1002.47690,INF846K01438INF846K01446,N/A,N/A
103748,Reliance Focused Large Cap Fund-Growth Plan-Bonus Option,29.90290,INF204K01679,N/A,N/A
103734,Quantum Liquid Fund - Direct Plan Growth Option,33.81540,INF082J01127,N/A,N/A
103678,Templeton India Equity Income Fund-Growth Plan,137.57830,INF090I01957,N/A,N/A
103800,SBI Debt Fund Series-90 Days-1-Growth,10.16410,,N/A,N/A
103347,DSP Liquidity Fund - Regular Plan - Growth,3569.82330,INF740K01FK9,N/A,N/A
118640,Reliance Focused Large Cap Fund - Direct Plan Dividend Plan,18.99020,INF204K01XJ1INF204K01XK9,N/A,N/A
112351,Kotak Nifty 50 ETF,256.16970,INF174K014P6,N/A,N/A
120197,ICICI Prudential Liquid Fund - Direct Plan - Growth,373.60990,INF109K01Q49,N/A,N/A
141067,Quantum Liquid Fund - Regular Plan Monthly IDCW,10.04110,INF082J01325INF082J01333,N/A,N/A
141069,Quantum Long Term Equity Value Fund - Regular Plan IDCW,122.57000,INF082J01259INF082J01267,N/A,N/A
119124,DSP Liquidity Fund - Direct Plan - IDCW - Daily,1000.93290,INF740KA1OB6,N/A,N/A
103780,JM Arbitrage Fund (Regular) - Growth Option,31.39420,INF192K01510,N/A,N/A
103490,Quantum Long Term Equity Value Fund - Direct Plan Growth Option,126.46000,INF082J01036,N/A,N/A
103635,ICICI Prudential Money Market Fund Option - Weekly IDCW,100.74040,INF109K01TZ6,N/A,N/A
103348,DSP Liquidity Fund - Regular Plan - IDCW - Weekly,1002.01850,INF740K01FM5INF740K01FL7,N/A,N/A
103389,CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),61.66000,INF760K01258INF760K01266,N/A,N/A
141065,Quantum Liquid Fund - Regular Plan Daily IDCW,10.00020,INF082J01317,N/A,N/A
118781,NIPPON INDIA CREDIT RISK FUND - DIRECT Plan - QUARTERLY IDCW Option,13.62450,INF204K01A82INF204K01A90,N/A,N/A
139433,ICICI Prudential Liquid Fund - Unclaimed Redemption,137.28840,INF109KB1WQ1,N/A,N/A
,,N/A,INF192K01GK1,N/A,N/A
,,N/A,,N/A,N/A
103476,Aditya Birla Sun Life Infrastructure Fund-Growth,92.51000,INF209K01504,N/A,N/A
120482,JM Arbitrage Fund (Direct) - Growth Option,33.34080,INF192K01BN6,N/A,N/A
116174,ICICI Prudential Banking and PSU Debt Fund - Quarterly IDCW,10.84680,INF109K01YE1INF109K01YD3,N/A,N/A
135168,JM Arbitrage Fund (Regular) - Monthly IDCW,12.34300,INF192K01KK3INF192K01KL1,N/A,N/A
118268,CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),85.50000,INF760K01FM3INF760K01FN1,N/A,N/A
115505,ICICI Prudential Liquid Fund - IDCW Others,172.06580,INF109K01VU3INF109K01VT5,N/A,N/A
103749,Reliance Focused Large Cap Fund-Dividend Plan,18.31880,INF204K01653INF204K01661,N/A,N/A
152301,Quantum Liquid Fund - Unclaimed Redemption Plan Above 3 years,10.00000,,N/A,N/A
152299,Quantum Liquid Fund - Unclaimed IDCW Plan Above 3 years,10.00000,,N/A,N/A
103366,SBI Magnum Debt Fund Series-180 days-3-Growth,0.00000,,N/A,N/A
120189,ICICI Prudential Liquid Fund - Direct Plan - Monthly IDCW,100.42870,INF109K01R06,N/A,N/A
103342,ICICI Prudential Liquid Fund - Weekly IDCW,100.19570,INF109K01VS7,N/A,N/A
119773,Kotak ELSS Tax Saver Fund-Growth - Direct,130.71900,INF174K01LI3,N/A,N/A
147685,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Growth Plan,0.05180,INF204KB13G8,N/A,N/A
118557,Franklin Build India Fund - Direct - Growth,155.49670,INF090I01JF5,N/A,N/A
147689,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Direct Plan - Growth Plan,0.05580,INF204KB16F3,N/A,N/A
120388,Axis Liquid Fund - Direct Plan - Daily IDCW,1000.95600,INF846K01DA0,N/A,N/A
,,N/A,INF846K01NR3,N/A,N/A
120477,Axis Conservative Hybrid Fund - Direct Plan - Annual IDCW,16.04300,INF846K01DY0INF846K01DZ7,N/A,N/A
119638,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),20.50540,INF903J01OS0INF903J01OV4,N/A,N/A
122765,NIPPON INDIA EQUITY HYBRID FUND - QUARTERLY IDCW Option,24.39040,INF204K013R8INF204K014R6,N/A,N/A
148101,Nippon India Credit Risk Fund - Segregated Portfolio 1 - Direct Plan - Growth Plan,0.53420,INF204KB12L0,N/A,N/A
148263,NIPPON INDIA CREDIT RISK FUND -  SEGREGATED PORTFOLIO 2 - IDCW Option,0.00000,INF204KB13Q7INF204KB14Q5,N/A,N/A
112718,Axis Treasury Advantage Fund - Retail Plan - Monthly IDCW,1013.50050,INF846K01511INF846K01529,N/A,N/A
133894,Axis Short Duration Fund - Direct Plan - Regular IDCW,19.45070,INF846K01RH5INF846K01RI3,N/A,N/A
118270,CANARA ROBECO BLUE CHIP EQUITY FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),54.77000,INF760K01FP6INF760K01FQ4,N/A,N/A
,,N/A,,N/A,N/A
112331,BANDHAN Asset Allocation Fund - Regular Plan - Aggressive Plan - IDCW,25.03490,INF194K01961INF194K01979,N/A,N/A
,,N/A,,N/A,N/A
112867,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),13.25950,INF903J01HC8INF903J01HF1,N/A,N/A
,,N/A,,N/A,N/A
118641,Reliance Focused Large Cap Fund - Direct Plan Growth Plan - Bonus Option,31.04430,INF204K01D48,N/A,N/A
,,N/A,,N/A,N/A
101818,Aditya Birla Sun Life Regular Savings Fund - Growth / Payment - Regular Plan,63.18400,INF209K01751INF209K01777,N/A,N/A
102433,NIPPON INDIA PHARMA FUND - IDCW Option,126.65890,INF204K01935INF204K01943,N/A,N/A
118468,BANDHAN Infrastructure Fund-Direct Plan-IDCW,51.05300,INF194K01X53INF194K01X61,N/A,N/A
115117,HSBC Brazil Fund - IDCW,6.58360,INF336L01172INF336L01180,N/A,N/A
114564,Axis Midcap Fund - Regular Plan - Growth,106.24000,INF846K01859,N/A,N/A
113269,Nippon India Index Fund - BSE Sensex Plan - Growth Plan - Growth Option,39.31380,INF204K01IM6,N/A,N/A
120298,Sahara Midcap Fund-Dividend -Direct,27.94070,INF515L01817INF515L01825,N/A,N/A
119156,Navi Conservative Hybrid Fund-Direct Plan-Growth Option,31.43380,INF959L01676,N/A,N/A
133367,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,18.52620,INF179KA1Q53,N/A,N/A
118777,Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option,186.26820,INF204K01J83,N/A,N/A
113065,Axis Multi Asset Allocation Fund - Regular Plan - Monthly IDCW,19.19320,INF846K01776INF846K01784,N/A,N/A
,,N/A,,N/A,N/A
113078,UTI Dynamic Bond Fund - Regular Plan - Quarterly IDCW,16.03580,INF789F01JO0INF789F01JP7,N/A,N/A
148143,Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Direct Plan Growth Plan - Growth Option,4.08080,INF204KB12K2,N/A,N/A
119399,Baroda BNP Paribas Short Duration Fund - Direct Plan - Monthly IDCW Option,10.41050,INF955L01BB9,N/A,N/A
118986,HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan,10.31690,INF179K01XB2INF179K01XC0,N/A,N/A
120683,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  IDCW,61.99160,INF109K01Y64INF109K01Y72,N/A,N/A
120763,UTI Dynamic Bond Fund - Direct Plan - Quarterly IDCW,24.50500,INF789F01XB8INF789F01XC6,N/A,N/A
145402,ICICI Prudential Ultra Short Term Fund - Weekly IDCW,10.07210,INF109KC1NF2INF109KC1NE5,N/A,N/A
113270,Nippon India Index Fund - BSE Sensex Plan - Growth Plan - Bonus Option,39.31380,INF204K01IN4,N/A,N/A
120524,Axis Multi Asset Allocation Fund - Direct Plan - Growth Option,43.20050,INF846K01EV4,N/A,N/A
130944,ICICI Prudential Credit Risk Fund - Direct Plan Bonus,14.68530,INF109KA1I19,N/A,N/A
113138,ICICI Prudential Medium Term Bond Fund Plan B - Quarterly Dividend,10.60020,INF109K01UI0INF109K01IQ8,N/A,N/A
113069,Motilal Oswal Nifty 50 ETF,241.76360,INF247L01536,N/A,N/A
115993,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1001.98090,INF666M01089INF666M01030,N/A,N/A
134788,UTI Dynamic Bond Fund - Direct Plan - Half-Yearly IDCW,15.67480,INF789FA1S40INF789FA1S57,N/A,N/A
118786,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - DIRECT Plan - ANNUAL - IDCW Option,33.08270,INF204K01K64INF204K01K72,N/A,N/A
,,N/A,,N/A,N/A
113178,Nippon India Small Cap Fund - Growth Plan - Bonus Option,167.08150,INF204K01HZ0,N/A,N/A
119138,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1001.35190,INF666M01501INF666M01485,N/A,N/A
101656,Franklin India Dynamic Asset Allocation Fund of Funds-Growth,156.59900,INF090I01262,N/A,N/A
119780,Kotak Gold Fund Payout of Income Distribution cum capital withdrawal option- Direct,30.94530,INF174K01MQ4INF174K01MR2,N/A,N/A
141064,Quantum Gold Savings Fund - Regular Plan Growth Option,28.85830,INF082J01358,N/A,N/A
115402,Union Liquid Fund - Weekly IDCW Option,1001.16120,INF582M01039,N/A,N/A
120153,Kotak Bluechip Fund - Payout of Income Distribution cum capital withdrawal option - Direct,81.22600,INF174K01KY2INF174K01KX4,N/A,N/A
145400,ICICI Prudential Ultra Short Term Fund - Direct Plan - Weekly IDCW,10.08820,INF109KC1NA3INF109KC1MZ2,N/A,N/A
147128,UTI Ultra Short Duration Fund - Direct Plan - Half-Yearly IDCW,1374.64920,INF789FA1Q26INF789FA1Q34,N/A,N/A
119400,Baroda BNP Paribas Short Duration Fund - Direct Plan - Growth Option,29.97690,INF955L01BD5,N/A,N/A
,,N/A,,N/A,N/A
142345,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,1000.00000,,N/A,N/A
,,N/A,,N/A,N/A
102884,Franklin India Equity Advantage Fund - IDCW ,22.25460,INF090I01189INF090I01197,N/A,N/A
118742,Nippon India Index Fund - Nifty 50 Plan - Direct Plan Growth Plan - Bonus Option,42.67760,INF204K01H02,N/A,N/A
119306,Union ELSS Tax Saver Fund - Direct Plan - IDCW Option,66.40000,INF582M01781INF582M01773,N/A,N/A
118585,Nippon India Arbitrage Fund - Direct Plan Growth Plan - Growth Option,27.41930,INF204K01XZ7,N/A,N/A
115069,Axis Dynamic Bond Fund - Regular Plan - Quarterly IDCW,10.93940,INF846K01925INF846K01933,N/A,N/A
115127,Aditya Birla Sun Life Gold ETF,66.81850,INF209KB18D3,N/A,N/A
115399,Union Liquid Fund - Fortnightly IDCW Option,1000.87540,INF582M01062INF582M01047,N/A,N/A
118321,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),17.64960,INF760K01DV9INF760K01DW7,N/A,N/A
115767,ICICI Prudential Capital Protection Oriented Fund - Series V - 60 Months - Dividend,17.64630,INF109K01SY1,N/A,N/A
119136,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1001.06000,INF666M01469,N/A,N/A
,,N/A,,N/A,N/A
118740,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - DIRECT Plan - QUARTERLY - IDCW Option,33.99670,INF204K01H69INF204K01H77,N/A,N/A
120152,Kotak Bluechip Fund - Growth - Direct,614.17600,INF174K01KW6,N/A,N/A
102207,SBI MAGNUM NRI FLEXIASSET PLAN-GROWTH,30.19180,INF200K01503,N/A,N/A
120530,Invesco India Gold ETF Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),22.52920,INF205K01NH3INF205K01NI1,N/A,N/A
114984,Motilal Oswal Nasdaq 100 ETF (MOFN100),173.31780,INF247L01AP3,N/A,N/A
115092,ICICI Prudential Ultra Short Term Fund - Growth,26.44930,INF109K01TP7,N/A,N/A
114241,ICICI Prudential Credit Risk Fund - Half Yearly IDCW,10.58920,INF109K01GX8INF109K01GY6,N/A,N/A
113294,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - HALF YEARLY - IDCW Option,30.99840,INF204K01IP9INF204K01IS3,N/A,N/A
113047,HDFC Short Term  Debt Fund - Growth Option,30.36230,INF179K01CU6,N/A,N/A
118785,Nippon India Index Fund - BSE Sensex Plan - Direct Plan Growth Plan - Bonus Option,41.58950,INF204K01K56,N/A,N/A
118745,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - DIRECT Plan - HALF YEARLY - IDCW Option,34.00300,INF204K01H44INF204K01H51,N/A,N/A
113298,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - QUARTERLY - IDCW Option,31.32470,INF204K01IG8INF204K01IJ2,N/A,N/A
114360,Invesco India Ultra Short Duration Fund - Quarterly IDCW (Payout / Reinvestment),1075.19130,INF205K01TP3INF205K01TQ1,N/A,N/A
148303,Franklin India Credit Risk Fund - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Growth Plan,0.00000,INF090I01VX3,N/A,N/A
113077,UTI Dynamic Bond Fund - Regular Plan - Growth Option,29.45100,INF789F01JQ5,N/A,N/A
,,N/A,,N/A,N/A
115131,Axis Dynamic Bond Fund - Regular Plan - Half Yearly IDCW,11.23220,INF846K01941INF846K01958,N/A,N/A
118587,NIPPON INDIA ARBITRAGE FUND - DIRECT Plan - IDCW Option,16.88200,INF204K01YA8INF204K01YB6,N/A,N/A
130942,ICICI Prudential Ultra Short Term Fund - Direct Plan Bonus,16.09960,INF109KA1H69,N/A,N/A
113345,Nippon India Arbitrage Fund - Growth Plan - Growth Option,25.48630,INF204K01IY1,N/A,N/A
115270,Union Flexi Cap Fund - Growth Option,48.07000,INF582M01104,N/A,N/A
116153,Franklin India Credit Risk Fund - Growth,25.33480,INF090I01ET7,N/A,N/A
119302,Union Liquid Fund - Direct Plan - Monthly IDCW Option,1004.18560,INF582M01732INF582M01716,N/A,N/A
120155,Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,14.13770,INF174K01KA2INF174K01KB0,N/A,N/A
,,N/A,,N/A,N/A
145401,ICICI Prudential Ultra Short Term Fund - Direct Plan - Fortnightly IDCW,10.08790,INF109KC1NB1INF109KC1NC9,N/A,N/A
115093,ICICI Prudential Ultra Short Term Fund - Half Yearly IDCW,10.61140,INF109K01TV5INF109K01TU7,N/A,N/A
119132,HDFC Gold Fund - Direct Plan,23.81520,INF179K01VX0,N/A,N/A
135536,UTI Dynamic Bond Fund - Direct Plan - Annual IDCW,14.27130,INF789FA1S65INF789FA1S73,N/A,N/A
120676,ICICI Prudential Ultra Short Term Fund - Direct Plan -  Growth,28.52980,INF109K01T04,N/A,N/A
118791,Nippon India Index Fund - BSE Sensex Plan - Direct Plan Growth Plan - Growth Option,41.58950,INF204K01K80,N/A,N/A
118320,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION,26.27290,INF760K01DX5,N/A,N/A
119158,Navi Conservative Hybrid Fund - Direct Plan Quarterly IDCW,19.08630,INF959L01700INF959L01718,N/A,N/A
,,N/A,,N/A,N/A
118322,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment),16.84230,INF760K01DY3INF760K01DZ0,N/A,N/A
,,N/A,INF955L01GT0,N/A,N/A
115897,Axis Gold Fund - Regular Plan - Growth Option,22.29300,INF846K01AL3,N/A,N/A
113221,CANARA ROBECO BLUE CHIP EQUITY FUND - REGULAR PLAN - GROWTH OPTION,59.29000,INF760K01AR3,N/A,N/A
132848,HDFC Corporate Bond Fund - IDCW Option,18.70720,INF179KA1D33INF179KA1D25,N/A,N/A
118662,NIPPON INDIA GOLD SAVINGS FUND - Direct Plan - IDCW Option,30.56440,INF204K01YD2INF204K01YE0,N/A,N/A
119292,Union Flexi Cap Fund - Direct Plan - Growth Option,53.12000,INF582M01633,N/A,N/A
,,N/A,,N/A,N/A
114757,Kotak Gold Fund Payout of Income Distribution cum capital withdrawal option,29.44180,INF174K01AU1INF174K01AV9,N/A,N/A
118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,30.56440,INF204K01YC4,N/A,N/A
,,N/A,,N/A,N/A
115094,ICICI Prudential Ultra Short Term Fund - Monthly IDCW,10.67600,INF109K01TR3INF109K01TQ5,N/A,N/A
118469,BANDHAN Infrastructure Fund-Direct Plan-Growth,57.30400,INF194K01X46,N/A,N/A
113177,Nippon India Small Cap Fund - Growth Plan - Growth Option,167.08150,INF204K01HY3,N/A,N/A
114457,Kotak Bluechip Fund - Payout of Income Distribution cumcapital withdrawal option,69.45400,INF174K01179INF174K01161,N/A,N/A
120523,Axis Multi Asset Allocation Fund - Direct Plan - Monthly IDCW,25.35830,INF846K01ET8INF846K01EU6,N/A,N/A
115676,SBI GOLD FUND REGULAR PLAN - GROWTH,22.32390,INF200K01HA1,N/A,N/A
115079,CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment),15.19620,INF760K01BQ3INF760K01BP5,N/A,N/A
113071,HDFC Corporate Bond Fund - Quarterly IDCW Option,10.47090,INF179K01DD0INF179K01DE8,N/A,N/A
118837,Mirae Asset Great Consumer Fund - Direct Plan - Growth,105.51700,INF769K01BL5,N/A,N/A
114359,Invesco India Ultra Short Duration Fund - Growth,2576.88570,INF205K01TM0,N/A,N/A
114239,ICICI Prudential Credit Risk Fund - Growth,30.10770,INF109K01GU4,N/A,N/A
128820,NIPPON INDIA ARBITRAGE FUND - MONTHLY IDCW Option,13.28460,INF204KA1MT1INF204KA1MU9,N/A,N/A
,,N/A,,N/A,N/A
113037,Baroda BNP Paribas Short Duration Fund - Regular Plan - Monthly IDCW Option,10.25600,INF955L01138INF955L01146,N/A,N/A
120675,ICICI Prudential Ultra Short Term Fund - Direct Plan -  Quarterly IDCW,11.19290,INF109K01T53INF109K01T61,N/A,N/A
120473,Axis Gold Fund - Direct Plan - Growth option,24.18380,INF846K01DS2,N/A,N/A
,,N/A,,N/A,N/A
114931,Mirae Asset Great Consumer Fund - Regular Plan - Growth option,89.38200,INF769K01135,N/A,N/A
113434,Axis Gold ETF,63.49410,INF846K01W80,N/A,N/A
114456,Motilal Oswal Nifty Midcap 100 ETF,57.57430,INF247L01023,N/A,N/A
113076,ICICI Prudential Gold ETF,65.07150,INF109KC1NT3,N/A,N/A
115400,Union Liquid Fund - Monthly IDCW Option,1004.13960,INF582M01070INF582M01054,N/A,N/A
115995,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.57530,INF666M01071INF666M01055,N/A,N/A
113295,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - ANNUAL - IDCW Option,30.98760,INF204K01IQ7INF204K01IT1,N/A,N/A
114458,Kotak Bluechip Fund - Growth,538.05300,INF174K01153,N/A,N/A
133180,UTI Dynamic Bond Fund - Direct Plan - Flexi IDCW,15.98070,INF789FA1S81INF789FA1S99,N/A,N/A
118790,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - DIRECT Plan - QUARTERLY - IDCW Option,33.08490,INF204K01L14INF204K01L22,N/A,N/A
113299,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - HALF YEARLY - IDCW Option,31.32490,INF204K01IH6INF204K01IK0,N/A,N/A
136111,Invesco India Ultra Short Duration Fund - Daily IDCW (Reinvestment),1360.57830,INF205K018H7,N/A,N/A
115512,Aditya Birla Sun Life Nifty ETF,27.05920,INF209KB19D1,N/A,N/A
115768,ICICI Prudential Capital Protection Oriented Fund - Series V - 60 Months - Cumulative,17.64630,INF109K01SX3,N/A,N/A
115290,Union Flexi Cap Fund - IDCW Option,30.36000,INF582M01120INF582M01112,N/A,N/A
133368,HDFC Short Term  Debt Fund - Normal IDCW Option,18.04260,INF179KA1Q79,N/A,N/A
113143,Navi Conservative Hybrid  Fund - Quarterly IDCW,16.06040,INF959L01114INF959L01122,N/A,N/A
132849,HDFC Corporate Bond Fund - IDCW Option - Direct Plan,19.31880,INF179KA1D17,N/A,N/A
114362,Invesco India Ultra Short Duration Fund - Monthly IDCW (Payout / Reinvestment),1013.60180,INF205K01TN8INF205K01TO6,N/A,N/A
,,N/A,,N/A,N/A
120154,Kotak Debt Hybrid - Growth - Direct,64.24390,INF174K01JZ1,N/A,N/A
